gnis_name,reachcode,UVM_ID
Embranchement Guérin,4.30E+12,8011620
Ruisseau Noiseux,4.30E+12,8011626
Embranchement Holzgang-Messier,4.30E+12,8011645
Ruisseau Desranleau,4.30E+12,8011658
Décharge des Vingt,4.30E+12,8011661
Ruisseau Granger,4.30E+12,8011663
Ruisseau Dupuis,4.30E+12,8011664
Ruisseau Bissonnette,4.30E+12,8011666
Ruisseau Rocheleau,4.30E+12,8011674
Cours d'eau Baker-Gage,4.30E+12,8011677
Ruisseau Ewing,4.30E+12,8011679
Ruisseau Gosselin-Saint-Amant,4.30E+12,8011682
Cours d'eau Riberdy,4.30E+12,8011687
Ruisseau Benoît,4.30E+12,8011688
Ruisseau Lareau,4.30E+12,8011691
Ruisseau Tipping,4.30E+12,8011699
Ruisseau Benoit,4.30E+12,8011729
Ruisseau Emery-Campbell,4.30E+12,8011712
Cours d'eau Short,4.30E+12,8011720
Ruisseau Barabé-Santerre,4.30E+12,8011743
Ruisseau Pelletier,4.30E+12,8011749
Ruisseau Lanoue,4.30E+12,8011752
Ruisseau Lareau,4.30E+12,8011756
Le Petit Ruisseau,4.30E+12,8011768
Ruisseau Meigs,4.30E+12,8011771
Cours d'eau de la Ligne de Noyan,4.30E+12,8011793
Ruisseau Meigs,4.30E+12,8011796
Ruisseau Beaudoin,4.30E+12,8012035
Branche Est,4.30E+12,8011810
Ruisseau Glass,4.30E+12,8011811
Ruisseau Beaudoin,4.30E+12,8011812
Ruisseau Meigs,4.30E+12,8011821
Ruisseau Ewing,4.30E+12,8011822
Ruisseau Fortin,4.30E+12,8011825
Embranchement Noboris-Gordon,4.30E+12,8011840
Ruisseau Ewing,4.30E+12,8011855
Ruisseau Morpions,4.30E+12,8011860
Embranchement Béranger,4.30E+12,8011847
La Grande Décharge,4.30E+12,8011848
Ruisseau Williams,4.30E+12,8012121
Ruisseau Williams,4.30E+12,8011852
Ruisseau Ewing,4.30E+12,8011866
Ruisseau Beaulac,4.30E+12,8011869
Embranchement Holzgang-Messier,4.30E+12,8011870
Sous-embranchement Couturier,4.30E+12,8011877
Ruisseau Brandy,4.30E+12,8011888
Cours d'eau Théodore-Guillotte,4.30E+12,8011881
Embranchement Beaulac-Dalbé,4.30E+12,8011895
Ruisseau Tipping,4.30E+12,8011902
La Grande Décharge,4.30E+12,8011903
Ruisseau Meigs,4.30E+12,8011911
Embranchement Geoffrion,4.30E+12,8011913
Embranchement Goulet-Breault,4.30E+12,8011929
Cours d'eau Antoine-Robert,4.30E+12,8011937
Ruisseau des Cèdres,4.30E+12,8011938
Embranchement Holzgang-Messier,4.30E+12,8011944
Ruisseau Meigs,4.30E+12,8012267
Ruisseau au Castor,4.30E+12,8011952
Ruisseau Glass,4.30E+12,8011969
Décharge des Quatorze,4.30E+12,8011974
Ruisseau Emery-Campbell,4.30E+12,8011995
Ruisseau Furnace,4.30E+12,8011996
Ruisseau Ewing,4.30E+12,8012004
Cours d'eau Surprenant,4.30E+12,8012011
Ruisseau Aza-Brault,4.30E+12,8012032
Ruisseau Coupal,4.30E+12,8012050
Ruisseau Meigs,4.30E+12,8012056
Ruisseau Meigs,4.30E+12,8012058
Ruisseau Dutch Street,4.30E+12,8012059
Ruisseau Bellefroid-Dandurand,4.30E+12,8011980
Ruisseau Martindale-Montagne,4.30E+12,8012091
Sous-embranchement Chamberland,4.30E+12,8012093
Ruisseau Steele-Durocher,4.30E+12,8012101
Cours d'eau de la Ligne de Noyan,4.30E+12,8012110
Embranchement Craig-Breault,4.30E+12,8012119
Ruisseau Bellefroid-Archambault,4.30E+12,8012125
Ruisseau Emery-Campbell,4.30E+12,8012133
Ruisseau Dextraze-Lamoureux,4.30E+12,8012138
Cours d'eau McNamara,4.30E+12,8012134
Ruisseau Barabé-Santerre,4.30E+12,8012137
Ruisseau Lareau,4.30E+12,8012149
Ruisseau Galipeau,4.30E+12,8012152
Ruisseau Brandy,4.30E+12,8012162
Embranchement Morier,4.30E+12,8012165
Ruisseau Bélanger,4.30E+12,8012177
Cours d'eau Filion,4.30E+12,8012179
Ruisseau Williams,4.30E+12,8012187
Rivière aux Brochets,4.30E+12,8012961
Ruisseau Morpions,4.30E+12,8012194
Ruisseau Bissonnette,4.30E+12,8012199
Ruisseau Noiseux,4.30E+12,8012203
Décharge Fournier,4.30E+12,8012206
Ruisseau Beaudoin,4.30E+12,8012218
Ruisseau Brandy,4.30E+12,8012223
Embranchement Dansereau,4.30E+12,8012224
Embranchement Holzgang-Messier,4.30E+12,8012256
Ruisseau Beaudoin,4.30E+12,8012257
Ruisseau Beaver,4.30E+12,8012258
Ruisseau Berthiaume,4.30E+12,8012260
La Grande Décharge,4.30E+12,8012265
Embranchement du Cordon,4.30E+12,8012273
Ruisseau Meigs,4.30E+12,8012286
Cours d'eau Merida-Verville,4.30E+12,8012287
Ruisseau Lareau,4.30E+12,8012293
Ruisseau Brandy,4.30E+12,8012294
Sous-embranchement Gaudreau,4.30E+12,8012305
Ruisseau Beaulac,4.30E+12,8012306
Rivière de la Roche,4.30E+12,8012312
Rivière de la Roche,4.30E+12,8012315
Ruisseau Callaghan,4.30E+12,8012316
Ruisseau Dutch Street,4.30E+12,8012327
Rivière aux Brochets Nord,4.30E+12,8012331
Ruisseau Morpions,4.30E+12,8012336
Rivière aux Brochets Nord,4.30E+12,8012339
Rivière aux Brochets Nord,4.30E+12,8012340
Ruisseau Morpions,4.30E+12,8012341
Ruisseau Glass,4.30E+12,8012344
Ruisseau aux Ménés,4.30E+12,8012348
Rivière aux Brochets Nord,4.30E+12,8012351
Ruisseau au Castor,4.30E+12,8012353
Rivière de la Roche,4.30E+12,8012364
Ruisseau Blanchette,4.30E+12,8012365
Ruisseau Chaffee,4.30E+12,8012367
Ruisseau Morpions,4.30E+12,8012368
Ruisseau Black,4.30E+12,8012370
Ruisseau Aza-Brault,4.30E+12,8012373
Ruisseau Black,4.30E+12,8012374
Ruisseau aux Ménés,4.30E+12,8012377
Ruisseau Morpions,4.30E+12,8012378
Ruisseau Black,4.30E+12,8012379
Ruisseau Brandy,4.30E+12,8012388
Ruisseau Barabé-Santerre,4.30E+12,8012395
Rivière aux Brochets Nord,4.30E+12,8012397
Rivière de la Roche,4.30E+12,8012406
Ruisseau au Castor,4.30E+12,8012408
Ruisseau au Castor,4.30E+12,8012413
Rivière aux Brochets Nord,4.30E+12,8012421
Ruisseau Morpions,4.30E+12,8012534
Branche Ouest,4.30E+12,8000020
Rivière de la Roche,4.30E+12,8012425
Ruisseau Charneux,4.30E+12,8012430
Rivière aux Brochets Nord,4.30E+12,8012433
Ruisseau Ménard,4.30E+12,8012435
Rivière de la Roche,4.30E+12,8012436
Ruisseau Morpions,4.30E+12,8012440
Ruisseau Louis-Rocheleau,4.30E+12,8012441
Ruisseau Ewing,4.30E+12,8012448
Rivière aux Brochets Nord,4.30E+12,8012453
Ruisseau Morpions,4.30E+12,8012454
Ruisseau aux Ménés,4.30E+12,8012456
Rivière aux Brochets Nord,4.30E+12,8012449
Ruisseau Glass,4.30E+12,8012469
Ruisseau aux Ménés,4.30E+12,8012537
Rivière aux Brochets Nord,4.30E+12,8012460
Ruisseau Coslett,4.30E+12,8012465
Rivière aux Brochets Nord,4.30E+12,8012466
Rivière aux Brochets Nord,4.30E+12,8012476
Embranchement Larocque-Ferland,4.30E+12,8012477
Ruisseau Barabé-Santerre,4.30E+12,8012481
Ruisseau Selby,4.30E+12,8012482
Ruisseau Morpions,4.30E+12,8012483
Ruisseau Swennen,4.30E+12,8012484
Ruisseau Campbell,4.30E+12,8012485
Rivière aux Brochets Nord,4.30E+12,8012486
Rivière aux Brochets Nord,4.30E+12,8012490
Ruisseau Morpions,4.30E+12,8012492
Ruisseau Morpions,4.30E+12,8012603
Ruisseau Brandy,4.30E+12,8012501
Ruisseau aux Ménés,4.30E+12,8012505
Ruisseau Black,4.30E+12,8012506
Rivière aux Brochets Nord,4.30E+12,8012513
Cours d'eau du Chemin,4.30E+12,8012535
Ruisseau Selby,4.30E+12,8012514
Ruisseau Ewing,4.30E+12,8012516
Ruisseau Bérard,4.30E+12,8012521
Ruisseau Brandy,4.30E+12,8012523
Ruisseau Cold,4.30E+12,8012531
Ruisseau Morpions,4.30E+12,8012529
Ruisseau Campbell,4.30E+12,8012530
Ruisseau Bérard,4.30E+12,8012532
Rivière aux Brochets Nord,4.30E+12,8012538
Ruisseau Glass,4.30E+12,8012539
Ruisseau Boffin,4.30E+12,8012556
Ruisseau Dutch Street,4.30E+12,8012557
Ruisseau Morpions,4.30E+12,8012547
Rivière aux Brochets Nord,4.30E+12,8012548
Ruisseau Barabé-Santerre,4.30E+12,8012561
Ruisseau Morpions,4.30E+12,8012562
Ruisseau Morpions,4.30E+12,8012563
Ruisseau Eccles,4.30E+12,8012572
Ruisseau Morpions,4.30E+12,8012573
Ruisseau Callaghan,4.30E+12,8012575
Ruisseau Leavitt,4.30E+12,8012576
Ruisseau Blanchette,4.30E+12,8012582
Ruisseau Blanchette,4.30E+12,8012583
Ruisseau Selby,4.30E+12,8012620
Ruisseau Morpions,4.30E+12,8012592
Rivière aux Brochets Nord,4.30E+12,8012629
Ruisseau Morpions,4.30E+12,8012595
Ruisseau Dutch Street,4.30E+12,8012597
Ruisseau Brandy,4.30E+12,8012601
Ruisseau Morpions,4.30E+12,8012602
Ruisseau Blanchette,4.30E+12,8012605
Ruisseau Selby,4.30E+12,8012610
Ruisseau Morpions,4.30E+12,8012615
Ruisseau Noiseux,4.30E+12,8012618
Ruisseau Dextraze,4.30E+12,8012625
Ruisseau Morpions,4.30E+12,8012626
Ruisseau Morpions,4.30E+12,8012633
Ruisseau Morpions,4.30E+12,8012644
Ruisseau Brandy,4.30E+12,8012637
Ruisseau Morpions,4.30E+12,8012639
Ruisseau Bérard,4.30E+12,8012642
Ruisseau d'Abbott's Corner,4.30E+12,8012658
Ruisseau Octave-Gaudreau,4.30E+12,8012667
Ruisseau aux Ménés,4.30E+12,8012670
Ruisseau Morpions,4.30E+12,8012674
Ruisseau Morpions,4.30E+12,8012675
Rivière aux Brochets Nord,4.30E+12,8012683
Ruisseau Tipping,4.30E+12,8012681
Ruisseau Morpions,4.30E+12,8012682
Ruisseau d'Abbott's Corner,4.30E+12,8012684
Ruisseau Ewing,4.30E+12,8012686
Rivière de la Roche,4.30E+12,8012687
Ruisseau Letellier-Plante,4.30E+12,8012688
Ruisseau Beaver,4.30E+12,8012699
Ruisseau Groat,4.30E+12,8012689
Ruisseau au Castor,4.30E+12,8012690
Cours d'eau Thompson,4.30E+12,8012691
Ruisseau Beaver,4.30E+12,8012692
Ruisseau Bellefroid-Dandurand,4.30E+12,8012697
Ruisseau Morpions,4.30E+12,8012707
Rivière aux Brochets Nord,4.30E+12,8012714
Ruisseau d'Abbott's Corner,4.30E+12,8012715
Ruisseau Callaghan,4.30E+12,8012720
Ruisseau Morpions,4.30E+12,8012722
Rivière aux Brochets Nord,4.30E+12,8012727
Ruisseau Morpions,4.30E+12,8012728
Ruisseau d'Abbott's Corner,4.30E+12,8012724
Rivière aux Brochets Nord,4.30E+12,8012726
Rivière de la Roche,4.30E+12,8012730
Ruisseau Selby,4.30E+12,8012737
Ruisseau Morpions,4.30E+12,8012740
Ruisseau Callaghan,4.30E+12,8012742
Rivière de la Roche,4.30E+12,8012752
Ruisseau Morpions,4.30E+12,8012755
Ruisseau Morpions,4.30E+12,8012748
Ruisseau Morpions,4.30E+12,8012750
Ruisseau Callaghan,4.30E+12,8012754
Rivière aux Brochets,4.30E+12,8012762
Rivière aux Brochets,4.30E+12,8012767
Rivière aux Brochets,4.30E+12,8012778
Rivière aux Brochets,4.30E+12,8012780
Rivière aux Brochets,4.30E+12,8012784
Rivière aux Brochets,4.30E+12,8012814
Rivière aux Brochets,4.30E+12,8012786
Rivière aux Brochets,4.30E+12,8012790
Rivière aux Brochets,4.30E+12,8012797
Rivière aux Brochets,4.30E+12,8012794
Rivière aux Brochets,4.30E+12,8012805
Rivière aux Brochets,4.30E+12,8012813
Rivière aux Brochets,4.30E+12,8012815
Rivière aux Brochets,4.30E+12,8012816
Rivière aux Brochets,4.30E+12,8012830
Rivière aux Brochets,4.30E+12,8012826
Rivière aux Brochets Nord,4.30E+12,8012832
Rivière aux Brochets,4.30E+12,8012834
Rivière aux Brochets,4.30E+12,8012852
Rivière aux Brochets,4.30E+12,8012835
Rivière aux Brochets,4.30E+12,8012837
Rivière aux Brochets,4.30E+12,8012854
Rivière aux Brochets,4.30E+12,8012841
Rivière aux Brochets,4.30E+12,8012842
Rivière aux Brochets,4.30E+12,8012866
Rivière aux Brochets,4.30E+12,8012868
Rivière aux Brochets,4.30E+12,8012869
Rivière aux Brochets,4.30E+12,8012873
Rivière aux Brochets,4.30E+12,8012875
Rivière aux Brochets,4.30E+12,8012882
Rivière aux Brochets,4.30E+12,8012884
Rivière aux Brochets,4.30E+12,8012887
Rivière aux Brochets,4.30E+12,8012894
Rivière aux Brochets,4.30E+12,8012898
Rivière aux Brochets,4.30E+12,8012903
Rivière aux Brochets,4.30E+12,8012925
Rivière aux Brochets,4.30E+12,8012926
Ruisseau Dutch Street,4.30E+12,8012946
Rivière aux Brochets,4.30E+12,8012963
Rivière aux Brochets,4.30E+12,8012969
Rivière aux Brochets,4.30E+12,8012970
Rivière aux Brochets,4.30E+12,8012967
Rivière aux Brochets,4.30E+12,8012971
Rivière aux Brochets,4.30E+12,8012979
Ruisseau Galipeau,4.30E+12,8012984
Rivière aux Brochets,4.30E+12,8012986
Rivière aux Brochets,4.30E+12,8012987
Rivière aux Brochets,4.30E+12,8012990
Rivière aux Brochets,4.30E+12,8012992
Rivière aux Brochets,4.30E+12,8012994
Rivière aux Brochets,4.30E+12,8013012
Rivière aux Brochets,4.30E+12,8013002
Rivière aux Brochets,4.30E+12,8013004
Rivière aux Brochets,4.30E+12,8013007
Rivière aux Brochets,4.30E+12,8013015
Rivière aux Brochets,4.30E+12,8013017
Rivière aux Brochets,4.30E+12,8013019
Rivière aux Brochets,4.30E+12,8013021
Rivière aux Brochets,4.30E+12,8013035
Rivière aux Brochets,4.30E+12,8013039
Rivière aux Brochets,4.30E+12,8013042
Rivière aux Brochets,4.30E+12,8013045
Rivière aux Brochets,4.30E+12,8013048
Rivière aux Brochets,4.30E+12,8013052
Ruisseau d'Abbott's Corner,4.30E+12,8013053
Rivière aux Brochets,4.30E+12,8013046
Rivière aux Brochets,4.30E+12,8013054
Rivière aux Brochets,4.30E+12,8013065
Rivière aux Brochets,4.30E+12,8013066
Rivière aux Brochets,4.30E+12,8013068
Rivière aux Brochets Nord,4.30E+12,8013069
Rivière aux Brochets,4.30E+12,8013070
Rivière aux Brochets,4.30E+12,8013078
Rivière aux Brochets,4.30E+12,8013081
Rivière aux Brochets,4.30E+12,8013082
Rivière aux Brochets,4.30E+12,8013085
Rivière aux Brochets,4.30E+12,8013090
Ruisseau Dutch Street,4.30E+12,8013111
Rivière aux Brochets,4.30E+12,8013093
Rivière aux Brochets,4.30E+12,8013095
Rivière aux Brochets,4.30E+12,8013097
Rivière aux Brochets,4.30E+12,8013104
Rock River,4.30E+12,8013128
Rock River,4.30E+12,8013124
Rock River,4.30E+12,8013125
Rock River,4.30E+12,8013129
Rock River,4.30E+12,8013126
Rock River,4.30E+12,8013127
Rock River,4.30E+12,8013130
Richelieu River,4.30E+12,9000042
Ausable River,4.30E+12,8017777
Saranac River,4.30E+12,8017775
